idx,class,conversation
4329,일반 대화,"우리 동네에 새로운 헬스장 생겼는데 시설이 엄청 좋대.
오, 진짜? PT도 해줘?
응. 트레이너들도 다 실력 있는 사람들이래.
나도 운동 시작해야 하는데. 같이 다닐까?
좋아. 지금 등록하면 할인해준대.
콜. 오늘 퇴근하고 상담받으러 가자."
4330,일반 대화,"나 어제 친구랑 연극 보고 왔는데 너무 재밌었어.
오, 무슨 연극인데?
대학로에서 하는 코믹 연극인데 계속 웃다가 왔어.
나도 보고 싶다. 제목이 뭐야?
'죽여주는 이야기'. 너도 꼭 봐. 후회 안 해.
알겠어. 이번 주말에 보러 가야겠다."
4331,일반 대화,"요즘 너무 졸려서 서서도 잘 수 있을 것 같아.
나도. 춘곤증인가 봐.
점심시간에 잠깐이라도 자야겠어.
그래. 10분이라도 자고 나면 좀 개운해져.
너는 안 자? 같이 자자.
나는 커피 마시려고. 잠 깨야지."
4332,일반 대화,"나 요즘 너무 행복해서 노래가 절로 나와.
왜? 무슨 좋은 일 있어?
응. 좋아하는 사람이랑 썸 타는 중이야.
대박. 잘 돼가? 고백은 했어?
아니. 아직. 근데 곧 할 것 같아.
부럽다. 꼭 성공해서 예쁜 사랑 해."
4333,일반 대화,"오늘따라 떡볶이가 너무 먹고 싶다.
나도. 매운 떡볶이에 튀김 찍어 먹고 싶어.
거기에 순대랑 어묵도 추가하고.
콜. 오늘 저녁은 분식 파티다.
내가 사 갈게. 너는 집에서 기다리고 있어.
알겠어. 빨리 와."
4334,일반 대화,"나 어제 이사했는데 너무 힘들어.
혼자 다 했어?
응. 짐 정리하다가 허리 나가는 줄 알았어.
고생했네. 집들이는 언제 할 거야?
아직 정리 다 안 끝나서. 다음 주쯤?
알겠어. 필요한 거 있으면 말해. 내가 사 갈게."
4335,일반 대화,"요즘 너무 우울해서 아무것도 하기 싫어.
왜 그래? 날씨 탓인가?
그런가 봐. 비가 와서 그런지 더 축 처지네.
이런 날에는 집에서 영화나 보는 게 최고야.
좋은 생각이다. 무슨 영화 볼까?
슬픈 영화 보고 펑펑 울어버리자."
4336,일반 대화,"나 요즘 너무 바빠서 잠을 못 자.
왜? 시험 기간이야?
아니. 회사에서 새로운 프로젝트 맡았는데 일이 너무 많아.
힘들겠다. 그래도 잠은 자면서 해.
응. 오늘 밤에는 꼭 일찍 자야지.
그래. 건강이 최고야."
4337,일반 대화,"오늘따라 엄마가 해준 집밥이 너무 먹고 싶다.
나도. 따뜻한 밥에 김치찌개 먹고 싶어.
이번 주말에 본가 다녀올까?
좋은 생각이야. 가서 맛있는 거 많이 먹고 오자.
콜. 엄마한테 전화해서 먹고 싶은 거 다 말해야지.
나도. 생각만 해도 행복하다."
4338,일반 대화,"나 어제 노래방 가서 3시간 동안 노래 불렀어.
헐, 진짜? 목 안 아파?
응. 신나게 놀았더니 스트레스가 확 풀렸어.
부럽다. 나도 노래방 가고 싶다.
다음에 같이 가자. 내가 쏠게.
콜. 그때는 5시간 부르자."
4339,일반 대화,"요즘 너무 추워서 그런지 감기 기운이 있는 것 같아.
어떡해. 병원 가봤어?
아니. 그냥 약 먹고 버티고 있어.
미련하게 굴지 말고 병원 가. 심해지면 고생해.
알겠어. 오늘 퇴근하고 가봐야겠다.
응. 독감일 수도 있으니까 꼭 가봐."
4340,일반 대화,"나 요즘 너무 행복해서 세상이 아름다워 보여.
왜? 연애 시작했어?
응. 드디어 짝사랑하던 사람이랑 사귀게 됐어.
대박. 축하해!
고마워. 꿈만 같아.
예쁜 사랑 해. 내가 응원할게."
4341,일반 대화,"오늘따라 술이 너무 당긴다.
왜? 스트레스받는 일 있었어?
응. 회사에서 상사한테 엄청 깨졌어.
힘들었겠다. 내가 같이 마셔줄게.
고마워. 시원한 맥주 마시면서 다 잊어버리자.
콜. 오늘 밤새 마시는 거야."
4342,일반 대화,"나 어제 이사했는데 너무 힘들어.
혼자 다 했어?
응. 짐 정리하다가 허리 나가는 줄 알았어.
고생했네. 집들이는 언제 할 거야?
아직 정리 다 안 끝나서. 다음 주쯤?
알겠어. 필요한 거 있으면 말해. 내가 사 갈게."
4343,일반 대화,"요즘 너무 우울해서 아무것도 하기 싫어.
왜 그래? 날씨 탓인가?
그런가 봐. 비가 와서 그런지 더 축 처지네.
이런 날에는 집에서 영화나 보는 게 최고야.
좋은 생각이다. 무슨 영화 볼까?
슬픈 영화 보고 펑펑 울어버리자."
4344,일반 대화,"나 요즘 너무 바빠서 잠을 못 자.
왜? 시험 기간이야?
아니. 회사에서 새로운 프로젝트 맡았는데 일이 너무 많아.
힘들겠다. 그래도 잠은 자면서 해.
응. 오늘 밤에는 꼭 일찍 자야지.
그래. 건강이 최고야."
4345,일반 대화,"오늘따라 엄마가 해준 집밥이 너무 먹고 싶다.
나도. 따뜻한 밥에 김치찌개 먹고 싶어.
이번 주말에 본가 다녀올까?
좋은 생각이야. 가서 맛있는 거 많이 먹고 오자.
콜. 엄마한테 전화해서 먹고 싶은 거 다 말해야지.
나도. 생각만 해도 행복하다."
4346,일반 대화,"나 어제 노래방 가서 3시간 동안 노래 불렀어.
헐, 진짜? 목 안 아파?
응. 신나게 놀았더니 스트레스가 확 풀렸어.
부럽다. 나도 노래방 가고 싶다.
다음에 같이 가자. 내가 쏠게.
콜. 그때는 5시간 부르자."
4347,일반 대화,"요즘 너무 추워서 그런지 감기 기운이 있는 것 같아.
어떡해. 병원 가봤어?
아니. 그냥 약 먹고 버티고 있어.
미련하게 굴지 말고 병원 가. 심해지면 고생해.
알겠어. 오늘 퇴근하고 가봐야겠다.
응. 독감일 수도 있으니까 꼭 가봐."
4348,일반 대화,"나 요즘 너무 행복해서 세상이 아름다워 보여.
왜? 연애 시작했어?
응. 드디어 짝사랑하던 사람이랑 사귀게 됐어.
대박. 축하해!
고마워. 꿈만 같아.
예쁜 사랑 해. 내가 응원할게."
4349,일반 대화,"오늘따라 술이 너무 당긴다.
왜? 스트레스받는 일 있었어?
응. 회사에서 상사한테 엄청 깨졌어.
힘들었겠다. 내가 같이 마셔줄게.
고마워. 시원한 맥주 마시면서 다 잊어버리자.
콜. 오늘 밤새 마시는 거야."
4350,일반 대화,"너 깻잎 논쟁에 대해서 어떻게 생각해?
나는 상관없어. 내 애인이 친구 깻잎 떼어줘도 괜찮아.
진짜? 나는 절대 안 돼. 그걸 왜 떼어줘?
그냥 도와주는 거잖아. 별 의미 없는 행동이라고 생각해.
아니야. 그건 여지를 주는 행동이야.
너 진짜 보수적이구나. 나는 이해가 안 되네."
4351,일반 대화,"올겨울에는 롱패딩 살까, 숏패딩 살까?
나는 숏패딩. 롱패딩은 너무 거추장스러워.
나는 롱패딩. 숏패딩은 너무 추워.
숏패딩이 활동하기 편하고 좋잖아.
롱패딩은 이불 덮은 것처럼 따뜻하잖아.
각자 사고 싶은 거 사자. 뭘 입든 네 자유야."
4352,일반 대화,"냉면은 물냉이야, 비냉이야?
나는 무조건 물냉. 시원한 육수가 최고야.
나는 비냉. 매콤한 양념이 입맛을 돋우잖아.
물냉은 너무 밍밍해. 무슨 맛으로 먹는지 모르겠어.
비냉은 너무 자극적이야. 먹고 나면 속 쓰려.
이것도 취향 차이네. 같이 냉면 먹으러 가면 각자 다른 거 시키겠다.
인정. 싸울 일은 없겠네."
4353,일반 대화,"클럽이랑 감성주점 중에 어디가 더 좋아?
나는 클럽. 신나는 음악에 맞춰 춤추는 게 좋아.
나는 감성주점. 조용한 분위기에서 술 마시는 게 좋아.
클럽은 너무 시끄러워서 대화가 안 되잖아.
감성주점은 너무 지루해. 재미없어.
너랑 나랑은 노는 스타일이 완전 다르네.
그러게. 같이 놀면 한 명은 희생해야겠네."
4354,일반 대화,"나 어제 헌팅포차 갔다가 번호 따였어.
헐, 진짜? 그래서 줬어?
아니. 내 스타일 아니어서 거절했어.
잘했어. 헌팅포차에서 만난 남자는 믿을 게 못 돼.
그런가? 그래도 설레긴 하더라.
그냥 하룻밤 즐기려는 애들이 대부분이야. 조심해."
4355,일반 대화,"소개팅 가서 마음에 드는 사람 있으면 어떻게 해?
나는 일단 리액션을 잘해줘. 웃으면서 맞장구쳐주고.
그리고 칭찬을 많이 해. 옷 잘 입으셨네요, 목소리가 좋으시네요, 이런 거.
오, 완전 고수인데? 나는 그냥 밥만 먹고 오는데.
그러면 안 돼. 적극적으로 어필해야지.
다음 소개팅에서는 너처럼 해봐야겠다."
4356,일반 대화,"나 짝사랑하던 선배랑 드디어 사귄다!
대박. 축하해! 어떻게 고백했어?
고백은 안 했고, 선배가 먼저 사귀자고 했어.
헐, 진짜? 어떻게 된 거야?
내가 계속 좋아한다고 티 냈더니, 선배도 마음이 생겼나 봐.
부럽다. 나도 짝사랑 성공하고 싶다."
4357,일반 대화,"헤어진 전 애인이랑 다시 만나는 거 어떻게 생각해?
나는 비추. 똑같은 이유로 또 헤어질걸.
사람은 쉽게 안 변하잖아.
나도 그렇게 생각했는데, 막상 다시 만나니까 좋더라.
진짜? 안 싸워?
응. 서로 노력하니까 예전보다 더 잘 지내.
신기하다. 너희는 진짜 인연인가 보다."
4358,일반 대화,"남자친구랑 권태기 온 것 같아. 어떻게 극복해야 해?
새로운 걸 같이 해봐. 여행을 가거나, 취미를 공유하거나.
데이트 코스를 바꿔보는 것도 좋아.
그런가? 맨날 똑같은 데이트만 해서 그런가.
응. 익숙함에 속아 소중함을 잃으면 안 돼.
알겠어. 이번 주말에는 새로운 곳에 가보자고 해야겠다."
4359,일반 대화,"남자친구가 바람피운 것 같아. 어떻게 해야 해?
헐, 진짜? 증거 있어?
아직. 근데 느낌이 쎄해. 휴대폰도 안 보여주고.
일단 솔직하게 물어봐. 혼자 끙끙 앓지 말고.
무서워서 못 물어보겠어. 사실이 아니면 어떡해.
그래도 확인은 해야지. 계속 의심하면서 만날 수는 없잖아."
4360,일반 대화,"친구에서 연인으로 발전하려면 어떻게 해야 해?
일단 둘이서 자주 만나. 단둘이 만나는 시간을 늘려야 해.
그리고 스킨십을 자연스럽게 해봐. 손을 잡거나, 어깨에 기대거나.
떨려서 못 할 것 같아.
용기를 내. 안 그러면 영원히 친구로만 남을 수도 있어.
알겠어. 이번 주말에 영화 보자고 해봐야겠다."
4361,일반 대화,"장거리 연애 너무 힘들어. 어떻게 해야 오래 만날 수 있을까?
연락을 자주 해야 해. 사소한 거라도 계속 공유하고.
그리고 서로에 대한 믿음이 제일 중요해.
맞아. 근데 자꾸 의심하게 돼. 다른 사람 만날까 봐.
불안해하지 마. 그 사람을 믿어. 그리고 애정 표현도 많이 해줘.
알겠어. 오늘 밤에 사랑한다고 말해줘야겠다."
4362,일반 대화,"데이트 비용은 어떻게 부담하는 게 맞아?
나는 반반 내는 게 맞다고 생각해.
요즘은 다들 그렇게 하잖아.
나는 남자가 더 많이 내야 한다고 생각해.
왜? 똑같이 돈 버는데.
그래도 남자가 데이트를 리드해야 한다고 생각해. 아직은 보수적인가 봐.
이것도 정답은 없네. 그냥 커플끼리 알아서 정하는 거지."
4363,일반 대화,"여자친구 기념일 선물 뭐 해줘야 할지 모르겠어. 추천 좀 해줘.
액세서리 어때? 목걸이나 귀걸이.
꽃다발이랑 손 편지는 기본이고.
너무 비싼 거 아니야? 아직 학생인데.
그럼 향수나 화장품은 어때? 여자친구가 좋아하는 브랜드로.
아, 그게 좋겠다. 고마워. 너밖에 없다."
4364,일반 대화,"우리 커플 아이템 맞출까? 뭐 할까?
커플링은 너무 식상하고. 커플 신발 어때?
좋다. 어떤 브랜드로 살까?
나이키나 아디다스. 무난하고 예쁘잖아.
콜. 이번 주말에 백화점 가서 신어보자.
응. 생각만 해도 설렌다."
4365,일반 대화,"나 어제 남자친구한테 프러포즈받았어!
헐, 진짜? 대박! 축하해!
응. 레스토랑 빌려서 깜짝 이벤트 해줬어. 너무 감동받았어.
결혼하는 거야, 이제? 너무 부럽다.
응. 근데 막상 하려니까 좀 무섭기도 해.
걱정 마. 둘이서 잘 헤쳐나갈 수 있을 거야."
4366,일반 대화,"결혼 준비는 뭐부터 해야 해? 너무 막막하다.
일단 양가 부모님께 인사부터 드리고, 상견례 날짜를 잡아야지.
그리고 웨딩 플래너 상담받아보는 걸 추천해.
혼자서 준비하기 너무 힘들더라고.
알겠어. 플래너부터 알아봐야겠다. 고마워.
천만에. 결혼 축하해."
4367,일반 대화,"신혼여행 어디로 가는 게 좋을까? 추천 좀 해줘.
휴양을 원해, 관광을 원해?
나는 휴양. 그냥 푹 쉬고 싶어.
그럼 몰디브나 하와이 어때? 바다 보면서 힐링하는 거지.
좋다. 몰디브로 가야겠다. 로맨틱하잖아.
부럽다. 나도 신혼여행 또 가고 싶다."
4368,일반 대화,"아기가 밤에 잠을 안 자. 육아 꿀팁 좀 알려줘.
낮에 많이 놀아줘. 에너지를 다 쓰게 해야 밤에 잘 자.
그리고 자기 전에 목욕시키고, 자장가 불러줘.
다 해봤는데 소용없어. 그냥 안 자.
그럼 어쩔 수 없지. 그냥 네가 포기하고 같이 밤새우는 수밖에.
육아는 정말 힘든 거구나. 새삼 깨닫네."
4369,일반 대화,"시어머니가 자꾸 연락해서 간섭하시는데, 어떻게 대처해야 할지 모르겠어.
남편한테 말해. 중간에서 남편이 잘 차단해줘야 해.
말했는데, 자기 엄마라서 그런지 별말을 못 하더라고.
그럼 네가 직접 말해야지. 정중하게, 하지만 단호하게.
알겠어. 더 이상은 못 참겠다. 오늘 전화해서 말씀드려야겠어.
잘 생각했어. 네 스트레스가 제일 중요해."
4370,일반 대화,"오늘따라 일이 손에 안 잡히네.
그러게. 날씨도 좋고, 놀러 가고 싶다.
우리 그냥 월차 쓰고 튈까?
좋지. 어디 갈까?
바다 보러 가자. 동해로 쏠까?
콜. 지금 바로 출발하자."
4371,일반 대화,"나 요즘 너무 피곤해서 그런지 쌍꺼풀이 여러 겹 생겼어.
헐, 진짜? 피곤해 보이긴 한다.
어떻게 해야 원래대로 돌아오지? 너무 느끼해 보여.
따뜻한 수건으로 눈 찜질 좀 해봐. 혈액순환에 좋대.
알겠어. 오늘 집에 가서 해봐야겠다.
그리고 잠 좀 푹 자. 잠이 보약이야."
4372,일반 대화,"우리 동네에 새로 생긴 마카롱 가게 있는데, 진짜 맛있어.
오, 진짜? 나 마카롱 엄청 좋아하는데.
뚱카롱인데, 필링이 장난 아니야. 쫀득하고 달콤해.
대박. 어디야? 나도 가볼래.
내가 이따가 위치 알려줄게. 꼭 가봐. 후회 안 해.
고마워. 당장 가봐야지."
4373,일반 대화,"오늘 점심은 뭐 먹을까? 회사 밥은 너무 맛없어.
그러게. 맨날 똑같은 메뉴야.
우리 그냥 나가서 먹을까? 내가 살게.
진짜? 그럼 나야 좋지. 뭐 먹을까?
따뜻한 국물 있는 거 먹고 싶다. 쌀국수 어때?
콜. 이 근처에 맛집 아는데, 거기로 가자."
4374,일반 대화,"나 어제 소개팅했는데, 상대방이 너무 마음에 들어.
오, 진짜? 잘됐다! 애프터 신청은 했어?
아니. 상대방이 먼저 연락 왔어. 주말에 영화 보자고.
대박. 그린라이트네. 이번엔 연애 시작하는 거야?
그런가 봐. 너무 설레서 잠도 못 잤어.
잘해봐. 내가 응원할게."
4375,일반 대화,"요즘 길거리에 전동 킥보드 타는 사람들 너무 위험하지 않아?
맞아. 헬멧도 안 쓰고, 막 쌩쌩 달리고.
어제는 갑자기 튀어나와서 부딪힐 뻔했어.
그러게. 법적으로 좀 더 규제를 강화해야 해.
인정. 타는 사람도 안전하게 타야 하고.
우리도 항상 조심하자. 언제 어디서 튀어나올지 몰라."
4376,일반 대화,"나 요즘 너무 우울해서 그런지, 쇼핑 중독에 걸린 것 같아.
나도 그런데. 월급 받으면 뭐 살지부터 고민해.
이러다가 파산하는 거 아니야?
이미 파산했어. 텅장된 지 오래야.
우리 다음 달부터는 진짜 아껴 쓰자. 같이 가계부라도 쓸까?
콜. 이번엔 진짜 성공하자."
4377,일반 대화,"오늘따라 버스에 사람이 왜 이렇게 많아?
그러게. 낑겨서 숨도 못 쉬겠어. 콩나물시루 같아.
누가 내 신발 밟았어. 새로 산 건데.
어떡해. 괜찮아?
괜찮아. 다들 힘들게 사네.
그러게. 빨리 내려서 이 지옥에서 벗어나고 싶다."
4378,일반 대화,"나 어제 헌팅포차 처음 가봤는데, 완전 별로였어.
왜? 재미없었어?
응. 너무 시끄럽고, 남자들이 계속 말 걸어서 귀찮았어.
거기는 원래 그런 곳이야. 그냥 하룻밤 즐기려는 애들이 대부분이지.
다시는 안 갈 거야. 그냥 친구랑 조용히 술 마시는 게 좋아.
잘 생각했어. 너랑은 안 맞는 곳이야."
4379,일반 대화,"요즘 유튜브 광고 너무 길고 많아지지 않았어?
맞아. 15초짜리 광고 2개는 너무 심했어. 스킵도 안 되고.
프리미엄 결제하라는 압박이지. 치사하다.
그래도 나는 절대 결제 안 할 거야. 오기로라도 버틸 거야.
나도. 그냥 광고 시간에 화장실 다녀오면 돼.
현명하다. 우리 함께 버텨보자."
4380,일반 대화,"나 요즘 너무 바빠서 친구들 만날 시간도 없고, 연애는 무슨.
나도. 다들 어떻게 연애하는지 신기해.
주말에는 그냥 시체처럼 누워있기 바빠.
인정. 체력이 예전 같지 않아.
우리 이러다가 평생 혼자 사는 거 아니야?
설마. 언젠가는 우리에게도 봄날이 오겠지."
4381,일반 대화,"오늘따라 화장이 너무 잘 돼서 기분이 좋아.
그러게. 피부에서 꿀 떨어지겠다. 뭐 썼어?
어제 올리브영에서 새로 산 파운데이션 썼는데, 완전 물건이야.
오, 진짜? 어디 거야? 나도 사야겠다.
내가 링크 보내줄게. 너 피부 톤에도 잘 맞을 거야.
고마워. 역시 코덕 친구가 최고야."
4382,일반 대화,"나 요즘 너무 게을러져서, 숨 쉬는 것도 귀찮아.
나도. 주말 내내 침대랑 한 몸이었어.
이러다가 진짜 큰일 날 것 같아. 뭐라도 해야 하는데.
우리 다음 주부터 아침 운동이라도 시작할까? 조깅 어때?
좋아. 혼자서는 절대 못 하는데, 같이 하면 할 수 있을 것 같아.
콜. 내가 매일 아침에 전화해서 깨워줄게."
4383,일반 대화,"이번 달 카드값 명세서 봤어? 나 완전 충격받았잖아.
왜? 많이 나왔어?
응. 지난달에 해외여행 다녀왔더니, 역대급으로 나왔어.
어떡해. 당분간은 손가락만 빨고 살아야겠네.
응. 점심은 무조건 도시락 싸서 다닐 거야.
힘내. 내가 가끔 맛있는 거 사줄게."
4384,일반 대화,"오늘 저녁은 뭐 먹을까? 매콤한 거 당기는데.
그럼 닭발 어때? 국물 닭발에 소주 한잔.
콜. 생각만 해도 침 고인다. 어디가 맛있는데?
내가 아는 맛집 있는데, 거기 진짜 맛있어. 포장해올까?
좋아. 오는 길에 계란찜도 잊지 마.
당연하지. 주먹밥도 필수고. 내가 다 사 갈게."
4385,일반 대화,"나 어제 자기 전에 공포 영화 보다가, 잠 다 설쳤어.
왜 그런 걸 혼자 봐. 뻔히 무서운 거 알면서.
호기심에. 근데 너무 후회돼. 아직도 그 장면이 아른거려.
무슨 영화였는데?
'컨저링'. 실화라서 더 무서워.
그거 진짜 무섭지. 나는 보고 며칠 동안 불 켜고 잤어."
4386,일반 대화,"우리 회사 근처에 새로 생긴 베이글 가게 가봤어?
아니. 맛있어?
응. 종류도 엄청 많고, 크림치즈도 다 수제라서 진짜 맛있어.
대박. 나 베이글 엄청 좋아하는데. 내일 당장 가봐야겠다.
응. 일찍 안 가면 다 팔리고 없어. 오픈런해야 해.
알겠어. 내일 아침은 베이글이다."
4387,일반 대화,"나 요즘 너무 예민해서, 남자친구가 하는 행동 하나하나가 다 거슬려.
왜? 무슨 일 있었어?
아니. 그냥 내가 문제인 것 같아. 권태기인가 봐.
너무 스트레스받아서 그런 거 아니야? 좀 쉬어야 할 것 같아.
그런가? 이번 주말에는 혼자만의 시간을 좀 가져봐야겠다.
그래. 그리고 남자친구랑도 솔직하게 대화해봐."
4388,일반 대화,"이번 주말에 날씨 좋으면, 한강 가서 치맥 할까?
좋아. 근데 요즘 한강에 사람 너무 많지 않아?
그렇긴 하지. 그럼 그냥 공원 가서 돗자리 펴고 놀자.
콜. 내가 맛있는 샌드위치 싸갈게.
진짜? 그럼 나는 과일이랑 음료수 챙겨갈게.
좋아. 생각만 해도 힐링 된다."
4389,일반 대화,"나 어제 소개팅했는데, 상대방이 너무 별로였어.
왜? 어떤 사람이었는데?
계속 자기 자랑만 하고, 밥 먹는데 쩝쩝거리고.
최악이다. 고생했네.
응. 밥만 겨우 먹고 바로 헤어졌어. 시간 아까워.
똥 밟았다고 생각해. 더 좋은 사람 만날 거야."
4390,일반 대화,"오늘따라 옛날 생각이 많이 나네. 싸이월드 BGM 듣고 싶다.
크. 프리스타일의 'Y' 들어야지.
나는 에픽하이의 'Fly'. 그때 그 시절 감성 그립다.
우리 오늘 밤에는 추억 여행이나 떠나볼까?
좋아. 각자 싸이월드 BGM 리스트 공유하기.
콜. 생각만 해도 오글거리는데 재밌겠다."
4391,일반 대화,"나 요즘 너무 가난해서, 중고 거래로 연명하고 있어.
오, 진짜? 뭘 그렇게 많이 팔았어?
안 입는 옷이랑 안 쓰는 화장품. 생각보다 쏠쏠해.
나도 집에 안 쓰는 거 많은데. 한번 해볼까?
응. 돈도 벌고 집도 정리하고, 일석이조야.
좋은 정보다. 오늘 집에 가서 한번 찾아봐야겠다."
4392,일반 대화,"오늘따라 스팸 문자가 왜 이렇게 많이 오지?
그러게. '엄마, 나 휴대폰 액정 깨졌어' 이거 벌써 세 번째야.
나는 주식 추천 문자. 내가 돈이 어디 있다고.
대체 내 번호는 어떻게 알고 보내는 걸까?
그러게. 개인정보 다 팔렸나 봐. 찝찝해.
우리 그냥 070으로 시작하는 번호는 다 차단해버리자."
4393,일반 대화,"나 어제 꿈에 조상님 나오는 꿈 꿨어.
대박. 로또 사야지. 무슨 꿈이었는데?
할아버지가 나타나서 숫자를 알려주셨어.
헐, 진짜? 뭐야, 빨리 말해줘.
비밀이야. 나 혼자 당첨될 거야.
치사하다. 당첨되면 나 모른 척하기만 해봐."
4394,일반 대화,"요즘 너무 추워서, 집 밖으로 한 발짝도 나가기 싫어.
나도. 겨울잠 자는 곰처럼 이불 속에만 있어.
전기장판 켜놓고 귤 까먹으면서 넷플릭스 보는 게 최고의 행복이야.
인정. 이번 주말도 그렇게 보낼 예정이야.
콜. 각자 집에서 힐링하자.
좋아. 주말에 연락하지 마. 귀찮으니까."
4395,일반 대화,"나 요즘 너무 긍정적으로 변해서, 세상이 다 아름다워 보여.
오, 좋은데? 무슨 일 있었어? 연애 시작했어?
아니. 그냥 명상을 시작했는데, 마음이 편안해졌어.
부럽다. 나는 맨날 부정적인 생각만 하고, 화만 내는데.
너도 한번 해봐. 하루에 10분만 투자하면 돼.
알겠어. 오늘부터 당장 시작해봐야겠다."
4396,일반 대화,"이번 주말에 시간 되면, 유기견 보호소 봉사활동하러 갈래?
좋아. 안 그래도 한번 가보고 싶었어.
가서 강아지들 목욕도 시켜주고, 산책도 시켜주자.
마음이 따뜻해지는 주말이 되겠네.
응. 가서 예쁜 강아지들한테 사랑 듬뿍 주고 오자.
콜. 내가 간식이랑 장난감 챙겨갈게."
4397,일반 대화,"나 어제 남자친구한테 프러포즈받았는데, 너무 고민돼.
왜? 결혼하기 싫어?
아니. 그건 아닌데, 아직 내가 너무 부족한 것 같아서.
무슨 소리야. 너처럼 좋은 여자가 어디 있다고.
고마워. 근데 막상 하려니까, 덜컥 겁부터 나.
걱정 마. 둘이 함께라면 뭐든지 다 해낼 수 있을 거야."
4398,일반 대화,"요즘 애들은 신조어를 너무 많이 써서, 대화가 안 통해.
나도. '점메추'가 뭐야? 점심 메뉴 추천?
맞아. 어떻게 알았어?
어제 인터넷에서 찾아봤어. 모르면 안 될 것 같아서.
우리도 이제 아재 다 됐네. 슬프다.
인정. 그래도 어떡해. 계속 공부해야지."
4399,일반 대화,"나 요즘 너무 잘 먹고 다녔더니, 확찐자가 됐어.
나도. 세상에는 왜 이렇게 맛있는 게 많은 걸까?
다이어트는 포기했어. 그냥 건강한 돼지가 되기로 했어.
현명한데? 나도 동참할래.
콜. 오늘 저녁은 뭐 먹을까? 맛있는 걸로.
삼겹살에 소주. 스트레스 확 풀리게."
4400,일반 대화,"오늘따라 향수 뭐 뿌렸어? 향이 너무 좋은데.
아, 이거? 선물 받은 건데. 괜찮아?
응. 은은하면서도 고급스러운 향이야. 나도 사고 싶다.
어디 건지 알려줄까?
응. 나도 남편한테 사달라고 해야겠다.
알겠어. 내가 링크 보내줄게."
4401,일반 대화,"나 어제 버스 타고 오는데, 어떤 할머니가 자리 양보해줘서 고맙다고 귤 주셨어.
우와, 마음이 따뜻해진다.
응. 별거 아닌데도 너무 감동받았어.
요즘 세상이 너무 흉흉한데, 아직은 살만한가 봐.
그러게. 나도 앞으로 더 착하게 살아야겠다고 다짐했어.
멋지다. 나도 본받아야지."
4402,일반 대화,"요즘 길거리에 마스크 안 쓴 사람들 너무 많지 않아?
맞아. 이제는 써야 하는 거 아니야?
그러게. 아직은 좀 불안한데.
나는 그냥 계속 쓰려고. 내 건강은 내가 지켜야지.
나도. 남들 눈치 보지 말고 그냥 쓰자.
응. 그게 맞는 것 같아."
4403,일반 대화,"나 요즘 너무 예민해서, 남자친구가 숨만 쉬어도 짜증 나.
왜 그래? 권태기야?
그런가 봐. 예전에는 안 그랬는데, 요즘은 다 마음에 안 들어.
대화는 해봤어?
아니. 그냥 나 혼자 삭히고 있어.
그러지 말고, 솔직하게 털어놔. 그래야 해결이 돼."
4404,일반 대화,"이번 주말에 뭐 할지 안정했으면, 나랑 전시회 보러 갈래?
좋아. 무슨 전시회인데?
요즘 핫한 사진전. 색감이 너무 예쁘대.
콜. 나 사진 보는 거 좋아해. 재밌겠다.
응. 가서 예쁜 사진도 많이 찍고 오자.
좋아. 내가 인생 샷 찍어줄게."
4405,일반 대화,"나 어제 자기 전에 웹소설 보다가, 밤새워서 다 봤잖아.
헐, 진짜? 그렇게 재밌어?
응. 로맨스 판타지인데, 남주가 너무 멋있어.
제목이 뭔데? 나도 보게.
'황제의 외동딸'. 너도 보면 헤어 나오지 못할걸.
알겠어. 오늘 밤은 너로 정했다."
4406,일반 대화,"오늘따라 날씨가 너무 꾸리꾸리해서, 기분도 다운되네.
그러게. 비도 오고, 춥고.
이런 날에는 집에서 파전에 막걸리 마셔야 하는데.
크. 생각만 해도 좋다. 오늘 저녁에 콜?
콜. 내가 파전 재료 사 갈게. 너는 막걸리 사 와.
알겠어. 퇴근하고 바로 만나자."
4407,일반 대화,"나 요즘 너무 가난해서, 짠테크 시작했어.
오, 진짜? 어떻게 하고 있는데?
일단 커피값을 아끼려고, 텀블러 가지고 다니면서 할인받고 있어.
나도 그거 해야 하는데, 맨날 까먹어.
그리고 점심은 웬만하면 도시락 싸서 다녀.
대단하다. 나는 의지가 부족해서 못 할 것 같아."
4408,일반 대화,"우리 동네에 새로운 빵집 생겼는데, 소금빵이 진짜 맛있어.
오, 진짜? 나 소금빵 킬러인데.
겉은 바삭하고 속은 촉촉해. 버터 풍미도 장난 아니야.
대박. 어디야? 당장 가봐야겠다.
내가 위치 알려줄게. 늦게 가면 다 팔리고 없어.
알겠어. 내일 아침에 바로 달려가야지."
4409,일반 대화,"나 어제 남자친구랑 크게 싸웠어. 헤어질까 봐.
왜? 무슨 일인데?
내가 다른 남자랑 연락했다고 오해했어. 그냥 친구인데.
헐, 너무 심한 거 아니야? 의심하는 거야?
응. 휴대폰도 보여달라고 하고. 너무 지쳐.
그건 좀 아닌 것 같아. 진지하게 대화해보고, 그래도 안 되면 헤어지는 게 나을 수도 있어."
